ID;Numero;Check in;Check-out;Notti;Camere;Ospiti;Ospiti minorenni;Ospiti maggiorenni;Ospiti esenti;Cittadinanza;Canale;Codice OTA;Stato;Addebiti;Addebito soggiorno;Addebito tassa di soggiorno;Altri addebiti;Commissioni;Commissioni trattenute;Proprietario;Quota Proprietario;Quota PM
A018;KB00307;02/07/2026;05/07/2026;3;2;2;0;2;0;US;Airbnb;AI-474146;Confermata;502,50;487,50;15,00;0,00;73,13;Sì;Laura Puddu;;
A018;KB00308;05/07/2026;08/07/2026;3;2;4;0;4;0;NL;Booking.com;BO-776554;Confermata;572,50;487,50;30,00;55,00;97,65;Sì;Laura Puddu;;
A018;KB00309;08/07/2026;15/07/2026;7;2;2;2;0;2;CH;Booking.com;BO-618422;Confermata;1182,50;1137,50;0,00;45,00;212,85;Sì;Laura Puddu;;
A018;KB00310;18/07/2026;20/07/2026;2;2;4;0;4;0;ES;Airbnb;AI-112331;Confermata;345,00;325,00;20,00;0,00;48,75;Sì;Laura Puddu;;
A018;KB00311;20/07/2026;23/07/2026;3;2;4;0;4;0;IT;Booking.com;BO-313673;Confermata;597,50;487,50;30,00;80,00;102,15;Sì;Laura Puddu;;
A018;KB00312;23/07/2026;26/07/2026;3;2;3;2;1;2;ES;Airbnb;AI-594205;Confermata;550,00;487,50;7,50;55,00;81,38;Sì;Laura Puddu;;
A018;KB00313;26/07/2026;29/07/2026;3;2;4;0;4;0;CH;Diretto;DI-674652;Confermata;587,50;487,50;30,00;70,00;0,00;No;Laura Puddu;;
A018;KB00314;30/07/2026;01/08/2026;2;2;4;0;4;0;IT;Booking.com;BO-727778;Confermata;415,00;325,00;20,00;70,00;71,10;Sì;Laura Puddu;;
A018;KB00315;01/08/2026;04/08/2026;3;2;3;0;3;0;DE;Booking.com;BO-516193;Confermata;457,50;390,00;22,50;45,00;78,30;Sì;Laura Puddu;;
A018;KB00316;04/08/2026;08/08/2026;4;2;1;0;1;0;US;Airbnb;AI-868866;Confermata;590,00;520,00;10,00;60,00;87,00;Sì;Laura Puddu;;
A018;KB00317;11/08/2026;13/08/2026;2;2;1;0;1;0;CH;Airbnb;AI-461895;Confermata;335,00;260,00;5,00;70,00;49,50;Sì;Laura Puddu;;
A018;KB00318;13/08/2026;15/08/2026;2;2;2;2;0;2;FR;Booking.com;BO-406716;Confermata;260,00;260,00;0,00;0,00;46,80;Sì;Laura Puddu;;
A018;KB00319;18/08/2026;22/08/2026;4;2;2;0;2;0;DE;Booking.com;BO-798467;Confermata;585,00;520,00;20,00;45,00;101,70;Sì;Laura Puddu;;
A018;KB00320;25/08/2026;01/09/2026;7;2;4;0;4;0;US;Airbnb;AI-885386;Confermata;1030,00;910,00;40,00;80,00;148,50;Sì;Laura Puddu;;
A019;KB00321;01/06/2026;08/06/2026;7;1;2;2;0;2;NL;Airbnb;AI-921936;Confermata;825,00;770,00;0,00;55,00;123,75;Sì;Davide Corda;;
A019;KB00322;09/06/2026;11/06/2026;2;1;2;0;2;0;IT;Airbnb;AI-392447;Confermata;290,00;220,00;10,00;60,00;42,00;Sì;Davide Corda;;
A019;KB00323;12/06/2026;14/06/2026;2;1;1;0;1;0;CH;Airbnb;AI-141422;Confermata;270,00;220,00;5,00;45,00;39,75;Sì;Davide Corda;;
A019;KB00324;15/06/2026;18/06/2026;3;1;2;0;2;0;FR;Airbnb;AI-584265;Confermata;390,00;330,00;15,00;45,00;56,25;Sì;Davide Corda;;
A019;KB00325;19/06/2026;21/06/2026;2;1;2;1;1;1;GB;Diretto;DI-213375;Confermata;270,00;220,00;5,00;45,00;0,00;No;Davide Corda;;
A019;KB00326;24/06/2026;28/06/2026;4;1;1;0;1;0;CH;Diretto;DI-837653;Confermata;495,00;440,00;10,00;45,00;0,00;No;Davide Corda;;
A019;KB00327;29/06/2026;01/07/2026;2;1;2;0;2;0;DE;Booking.com;BO-287068;Confermata;285,00;220,00;10,00;55,00;49,50;Sì;Davide Corda;;
A019;KB00328;03/07/2026;06/07/2026;3;1;1;0;1;0;ES;Airbnb;AI-803135;Confermata;465,00;412,50;7,50;45,00;68,63;Sì;Davide Corda;;
A019;KB00329;06/07/2026;13/07/2026;7;1;1;0;1;0;IT;Booking.com;BO-776095;Confermata;1052,50;962,50;10,00;80,00;187,65;Sì;Davide Corda;;
A019;KB00330;15/07/2026;18/07/2026;3;1;1;0;1;0;CH;Booking.com;BO-307990;Confermata;420,00;412,50;7,50;0,00;74,25;Sì;Davide Corda;;
A019;KB00331;20/07/2026;23/07/2026;3;1;2;0;2;0;CH;Booking.com;BO-198735;Confermata;472,50;412,50;15,00;45,00;82,35;Sì;Davide Corda;;
A019;KB00332;26/07/2026;31/07/2026;5;1;1;0;1;0;GB;Airbnb;AI-582121;Confermata;752,50;687,50;10,00;55,00;111,38;Sì;Davide Corda;;
A019;KB00333;02/08/2026;07/08/2026;5;1;1;0;1;0;US;Airbnb;AI-851893;Confermata;605,00;550,00;10,00;45,00;89,25;Sì;Davide Corda;;
A019;KB00334;08/08/2026;13/08/2026;5;1;2;0;2;0;ES;Airbnb;AI-243464;Confermata;630,00;550,00;20,00;60,00;91,50;Sì;Davide Corda;;
A019;KB00335;14/08/2026;18/08/2026;4;1;2;0;2;0;ES;Airbnb;AI-409910;Confermata;505,00;440,00;20,00;45,00;72,75;Sì;Davide Corda;;
A019;KB00336;19/08/2026;22/08/2026;3;1;1;0;1;0;FR;Booking.com;BO-206892;Confermata;392,50;330,00;7,50;55,00;69,30;Sì;Davide Corda;;
A019;KB00337;22/08/2026;25/08/2026;3;1;1;0;1;0;ES;Airbnb;AI-126249;Confermata;392,50;330,00;7,50;55,00;57,75;Sì;Davide Corda;;
A019;KB00338;26/08/2026;29/08/2026;3;1;1;0;1;0;NL;Booking.com;BO-998043;Confermata;407,50;330,00;7,50;70,00;72,00;Sì;Davide Corda;;
A019;KB00339;30/08/2026;01/09/2026;2;1;2;0;2;0;NL;Airbnb;AI-414332;Confermata;300,00;220,00;10,00;70,00;43,50;Sì;Davide Corda;;
A020;KB00340;01/06/2026;04/06/2026;3;2;3;0;3;0;DE;Diretto;DI-127335;Confermata;482,50;390,00;22,50;70,00;0,00;No;Silvia Mura;;
A020;KB00341;04/06/2026;07/06/2026;3;2;2;0;2;0;NL;Booking.com;BO-871613;Confermata;465,00;390,00;15,00;60,00;81,00;Sì;Silvia Mura;;
A020;KB00342;07/06/2026;10/06/2026;3;2;3;1;2;1;IT;Booking.com;BO-144036;Confermata;465,00;390,00;15,00;60,00;81,00;Sì;Silvia Mura;;
A020;KB00343;13/06/2026;16/06/2026;3;2;4;0;4;0;CH;Booking.com;BO-879377;Confermata;420,00;390,00;30,00;0,00;70,20;Sì;Silvia Mura;;
A020;KB00344;16/06/2026;19/06/2026;3;2;2;1;1;1;CH;Booking.com;BO-481899;Confermata;442,50;390,00;7,50;45,00;78,30;Sì;Silvia Mura;;
A020;KB00345;21/06/2026;24/06/2026;3;2;4;0;4;0;DE;Booking.com;BO-451596;Confermata;480,00;390,00;30,00;60,00;81,00;Sì;Silvia Mura;;
A020;KB00346;25/06/2026;29/06/2026;4;2;1;0;1;0;CH;Booking.com;BO-185063;Confermata;590,00;520,00;10,00;60,00;104,40;Sì;Silvia Mura;;
A020;KB00347;29/06/2026;02/07/2026;3;2;1;0;1;0;ES;Diretto;DI-243506;Confermata;467,50;390,00;7,50;70,00;0,00;No;Silvia Mura;;
A020;KB00348;03/07/2026;10/07/2026;7;2;3;0;3;0;CH;Booking.com;BO-803511;Confermata;1247,50;1137,50;30,00;80,00;219,15;Sì;Silvia Mura;;
A020;KB00349;10/07/2026;17/07/2026;7;2;3;2;1;2;DE;Booking.com;BO-694201;Confermata;1227,50;1137,50;10,00;80,00;219,15;Sì;Silvia Mura;;
A020;KB00350;19/07/2026;22/07/2026;3;2;2;1;1;1;US;Airbnb;AI-957361;Confermata;565,00;487,50;7,50;70,00;83,63;Sì;Silvia Mura;;
A020;KB00351;23/07/2026;28/07/2026;5;2;3;0;3;0;CH;Airbnb;AI-960261;Confermata;922,50;812,50;30,00;80,00;133,88;Sì;Silvia Mura;;
A020;KB00352;28/07/2026;31/07/2026;3;2;1;0;1;0;US;Airbnb;AI-828639;Confermata;550,00;487,50;7,50;55,00;81,38;Sì;Silvia Mura;;
A020;KB00353;31/07/2026;05/08/2026;5;2;2;0;2;0;DE;Diretto;DI-984143;Confermata;902,50;812,50;20,00;70,00;0,00;No;Silvia Mura;;
A020;KB00354;06/08/2026;08/08/2026;2;2;2;0;2;0;NL;Diretto;DI-977197;Confermata;350,00;260,00;10,00;80,00;0,00;No;Silvia Mura;;
A020;KB00355;09/08/2026;12/08/2026;3;2;4;0;4;0;DE;Airbnb;AI-272221;Confermata;475,00;390,00;30,00;55,00;66,75;Sì;Silvia Mura;;
A020;KB00356;15/08/2026;17/08/2026;2;2;1;0;1;0;GB;Diretto;DI-492613;Confermata;335,00;260,00;5,00;70,00;0,00;No;Silvia Mura;;
A020;KB00357;17/08/2026;22/08/2026;5;2;3;0;3;0;ES;Booking.com;BO-274097;Confermata;680,00;650,00;30,00;0,00;117,00;Sì;Silvia Mura;;
A020;KB00358;22/08/2026;24/08/2026;2;2;2;0;2;0;CH;Booking.com;BO-666260;Confermata;350,00;260,00;10,00;80,00;61,20;Sì;Silvia Mura;;
A020;KB00359;25/08/2026;28/08/2026;3;2;3;0;3;0;IT;Booking.com;BO-272301;Confermata;472,50;390,00;22,50;60,00;81,00;Sì;Silvia Mura;;
A020;KB00360;29/08/2026;01/09/2026;3;2;2;1;1;1;IT;Airbnb;AI-210719;Confermata;452,50;390,00;7,50;55,00;66,75;Sì;Silvia Mura;;
A021;KB00361;04/06/2026;06/06/2026;2;1;2;2;0;2;FR;Booking.com;BO-557998;Confermata;340,00;260,00;0,00;80,00;61,20;Sì;Andrea Fadda;;
A021;KB00362;06/06/2026;08/06/2026;2;1;2;1;1;1;GB;Airbnb;AI-615109;Confermata;335,00;260,00;5,00;70,00;49,50;Sì;Andrea Fadda;;
A021;KB00363;08/06/2026;10/06/2026;2;1;1;0;1;0;US;Airbnb;AI-138923;Confermata;310,00;260,00;5,00;45,00;45,75;Sì;Andrea Fadda;;
A021;KB00364;12/06/2026;16/06/2026;4;1;2;1;1;1;ES;Booking.com;BO-414983;Confermata;530,00;520,00;10,00;0,00;93,60;Sì;Andrea Fadda;;
A021;KB00365;18/06/2026;23/06/2026;5;1;2;0;2;0;NL;Airbnb;AI-663437;Confermata;740,00;650,00;20,00;70,00;108,00;Sì;Andrea Fadda;;
A021;KB00366;24/06/2026;28/06/2026;4;1;1;0;1;0;CH;Booking.com;BO-147525;Confermata;575,00;520,00;10,00;45,00;101,70;Sì;Andrea Fadda;;
A021;KB00367;28/06/2026;01/07/2026;3;1;2;0;2;0;CH;Booking.com;BO-125222;Confermata;465,00;390,00;15,00;60,00;81,00;Sì;Andrea Fadda;;
A021;KB00368;01/07/2026;06/07/2026;5;1;2;0;2;0;IT;Booking.com;BO-642124;Confermata;912,50;812,50;20,00;80,00;160,65;Sì;Andrea Fadda;;
A021;KB00369;06/07/2026;11/07/2026;5;1;2;2;0;2;NL;Booking.com;BO-426213;Confermata;812,50;812,50;0,00;0,00;146,25;Sì;Andrea Fadda;;
A021;KB00370;14/07/2026;17/07/2026;3;1;2;0;2;0;IT;Diretto;DI-946896;Confermata;572,50;487,50;15,00;70,00;0,00;No;Andrea Fadda;;
A021;KB00371;19/07/2026;26/07/2026;7;1;1;0;1;0;NL;Airbnb;AI-112073;Confermata;1192,50;1137,50;10,00;45,00;177,38;Sì;Andrea Fadda;;
A021;KB00372;26/07/2026;31/07/2026;5;1;1;0;1;0;FR;Booking.com;BO-381614;Confermata;902,50;812,50;10,00;80,00;160,65;Sì;Andrea Fadda;;
A021;KB00373;03/08/2026;10/08/2026;7;1;1;0;1;0;CH;Airbnb;AI-233814;Confermata;980,00;910,00;10,00;60,00;145,50;Sì;Andrea Fadda;;
A021;KB00374;11/08/2026;13/08/2026;2;1;2;0;2;0;ES;Diretto;DI-586787;Confermata;315,00;260,00;10,00;45,00;0,00;No;Andrea Fadda;;
A021;KB00375;16/08/2026;19/08/2026;3;1;2;0;2;0;FR;Booking.com;BO-403463;Confermata;460,00;390,00;15,00;55,00;80,10;Sì;Andrea Fadda;;
A021;KB00376;20/08/2026;23/08/2026;3;1;1;0;1;0;IT;Booking.com;BO-825417;Annullata;452,50;390,00;7,50;55,00;80,10;Sì;Andrea Fadda;;
A021;KB00377;26/08/2026;28/08/2026;2;1;1;0;1;0;GB;Airbnb;AI-645034;Confermata;310,00;260,00;5,00;45,00;45,75;Sì;Andrea Fadda;;
A022;KB00378;04/06/2026;08/06/2026;4;2;3;0;3;0;CH;Booking.com;BO-423176;Confermata;675,00;600,00;30,00;45,00;116,10;Sì;Martina Usai;;
A022;KB00379;10/06/2026;13/06/2026;3;2;3;0;3;0;DE;Booking.com;BO-555488;Confermata;542,50;450,00;22,50;70,00;93,60;Sì;Martina Usai;;
A022;KB00380;14/06/2026;17/06/2026;3;2;2;0;2;0;CH;Diretto;DI-628817;Confermata;510,00;450,00;15,00;45,00;0,00;No;Martina Usai;;
A022;KB00381;18/06/2026;22/06/2026;4;2;2;0;2;0;NL;Booking.com;BO-463682;Confermata;620,00;600,00;20,00;0,00;108,00;Sì;Martina Usai;;
A022;KB00382;23/06/2026;30/06/2026;7;2;3;0;3;0;US;Airbnb;AI-676759;Confermata;1140,00;1050,00;30,00;60,00;166,50;Sì;Martina Usai;;
A022;KB00383;02/07/2026;06/07/2026;4;2;4;2;2;2;GB;Airbnb;AI-588266;Confermata;850,00;750,00;20,00;80,00;124,50;Sì;Martina Usai;;
A022;KB00384;06/07/2026;09/07/2026;3;2;4;0;4;0;FR;Airbnb;AI-624270;Confermata;672,50;562,50;30,00;80,00;96,38;Sì;Martina Usai;;
A022;KB00385;10/07/2026;15/07/2026;5;2;1;0;1;0;NL;Booking.com;BO-354246;Confermata;947,50;937,50;10,00;0,00;168,75;Sì;Martina Usai;;
A022;KB00386;15/07/2026;20/07/2026;5;2;1;0;1;0;CH;Booking.com;BO-107908;Confermata;1007,50;937,50;10,00;60,00;179,55;Sì;Martina Usai;;
A022;KB00387;23/07/2026;27/07/2026;4;2;4;2;2;2;IT;Booking.com;BO-264667;Confermata;815,00;750,00;20,00;45,00;143,10;Sì;Martina Usai;;
A022;KB00388;27/07/2026;30/07/2026;3;2;2;0;2;0;GB;Airbnb;AI-116054;Confermata;632,50;562,50;15,00;55,00;92,63;Sì;Martina Usai;;
A022;KB00389;02/08/2026;09/08/2026;7;2;1;0;1;0;DE;Airbnb;AI-367526;Confermata;1115,00;1050,00;10,00;55,00;165,75;Sì;Martina Usai;;
A022;KB00390;11/08/2026;16/08/2026;5;2;1;0;1;0;NL;Airbnb;AI-286631;Confermata;830,00;750,00;10,00;70,00;123,00;Sì;Martina Usai;;
A022;KB00391;19/08/2026;26/08/2026;7;2;2;2;0;2;CH;Booking.com;BO-620190;Confermata;1120,00;1050,00;0,00;70,00;201,60;Sì;Martina Usai;;
A022;KB00392;27/08/2026;29/08/2026;2;2;4;0;4;0;FR;Airbnb;AI-132576;Confermata;390,00;300,00;20,00;70,00;55,50;Sì;Martina Usai;;
A023;KB00393;01/06/2026;04/06/2026;3;1;3;0;3;0;NL;Airbnb;AI-913964;Confermata;347,50;255,00;22,50;70,00;48,75;Sì;Luca Atzori;;
A023;KB00394;04/06/2026;08/06/2026;4;1;2;1;1;1;DE;Airbnb;AI-936132;Confermata;430,00;340,00;10,00;80,00;63,00;Sì;Luca Atzori;;
A023;KB00395;09/06/2026;13/06/2026;4;1;3;0;3;0;IT;Airbnb;AI-141184;Confermata;370,00;340,00;30,00;0,00;51,00;Sì;Luca Atzori;;
A023;KB00396;14/06/2026;16/06/2026;2;1;2;2;0;2;ES;Airbnb;AI-715116;Confermata;225,00;170,00;0,00;55,00;33,75;Sì;Luca Atzori;;
A023;KB00397;16/06/2026;23/06/2026;7;1;1;0;1;0;CH;Booking.com;BO-873418;Confermata;685,00;595,00;10,00;80,00;121,50;Sì;Luca Atzori;;
A023;KB00398;26/06/2026;01/07/2026;5;1;2;2;0;2;NL;Airbnb;AI-102849;Confermata;495,00;425,00;0,00;70,00;74,25;Sì;Luca Atzori;;
A023;KB00399;01/07/2026;08/07/2026;7;1;3;2;1;2;NL;Booking.com;BO-875683;Confermata;808,75;743,75;10,00;55,00;143,78;Sì;Luca Atzori;;
A023;KB00400;09/07/2026;16/07/2026;7;1;2;2;0;2;IT;Booking.com;BO-832322;Confermata;823,75;743,75;0,00;80,00;148,28;Sì;Luca Atzori;;
A023;KB00401;19/07/2026;21/07/2026;2;1;1;0;1;0;FR;Booking.com;BO-469992;Annullata;272,50;212,50;5,00;55,00;48,15;Sì;Luca Atzori;;
A023;KB00402;21/07/2026;24/07/2026;3;1;3;2;1;2;FR;Booking.com;BO-262829;Confermata;326,25;318,75;7,50;0,00;57,38;Sì;Luca Atzori;;
A023;KB00403;26/07/2026;28/07/2026;2;1;1;0;1;0;NL;Diretto;DI-959278;Confermata;262,50;212,50;5,00;45,00;0,00;No;Luca Atzori;;
A023;KB00404;29/07/2026;03/08/2026;5;1;3;0;3;0;GB;Booking.com;BO-424521;Confermata;561,25;531,25;30,00;0,00;95,63;Sì;Luca Atzori;;
A023;KB00405;03/08/2026;10/08/2026;7;1;2;0;2;0;GB;Booking.com;BO-770502;Confermata;660,00;595,00;20,00;45,00;115,20;Sì;Luca Atzori;;
A023;KB00406;11/08/2026;18/08/2026;7;1;2;0;2;0;GB;Diretto;DI-408788;Confermata;615,00;595,00;20,00;0,00;0,00;No;Luca Atzori;;
A023;KB00407;18/08/2026;21/08/2026;3;1;2;0;2;0;GB;Booking.com;BO-107709;Confermata;315,00;255,00;15,00;45,00;54,00;Sì;Luca Atzori;;
A023;KB00408;22/08/2026;29/08/2026;7;1;1;0;1;0;ES;Airbnb;AI-134685;Confermata;665,00;595,00;10,00;60,00;98,25;Sì;Luca Atzori;;
A024;KB00409;02/06/2026;04/06/2026;2;2;4;1;3;1;DE;Booking.com;BO-114081;Confermata;315,00;220,00;15,00;80,00;54,00;Sì;Valentina Congiu;;
A024;KB00410;05/06/2026;07/06/2026;2;2;2;0;2;0;CH;Airbnb;AI-533730;Confermata;300,00;220,00;10,00;70,00;43,50;Sì;Valentina Congiu;;
A024;KB00411;08/06/2026;11/06/2026;3;2;3;0;3;0;DE;Booking.com;BO-456146;Confermata;412,50;330,00;22,50;60,00;70,20;Sì;Valentina Congiu;;
A024;KB00412;11/06/2026;14/06/2026;3;2;2;0;2;0;DE;Airbnb;AI-789291;Confermata;345,00;330,00;15,00;0,00;49,50;Sì;Valentina Congiu;;
A024;KB00413;14/06/2026;17/06/2026;3;2;2;0;2;0;IT;Booking.com;BO-387446;Confermata;390,00;330,00;15,00;45,00;67,50;Sì;Valentina Congiu;;
A024;KB00414;17/06/2026;21/06/2026;4;2;3;0;3;0;FR;Diretto;DI-888005;Confermata;515,00;440,00;30,00;45,00;0,00;No;Valentina Congiu;;
A024;KB00415;24/06/2026;27/06/2026;3;2;4;0;4;0;FR;Booking.com;BO-264084;Confermata;360,00;330,00;30,00;0,00;59,40;Sì;Valentina Congiu;;
A024;KB00416;28/06/2026;03/07/2026;5;2;1;0;1;0;CH;Airbnb;AI-930481;Confermata;605,00;550,00;10,00;45,00;89,25;Sì;Valentina Congiu;;
A024;KB00417;03/07/2026;06/07/2026;3;2;3;0;3;0;FR;Booking.com;BO-344309;Confermata;505,00;412,50;22,50;70,00;86,85;Sì;Valentina Congiu;;
A024;KB00418;09/07/2026;12/07/2026;3;2;4;1;3;1;DE;Airbnb;AI-257031;Confermata;490,00;412,50;22,50;55,00;70,13;Sì;Valentina Congiu;;
A024;KB00419;14/07/2026;19/07/2026;5;2;4;1;3;1;GB;Booking.com;BO-737220;Confermata;762,50;687,50;30,00;45,00;131,85;Sì;Valentina Congiu;;
A024;KB00420;20/07/2026;27/07/2026;7;2;1;0;1;0;GB;Airbnb;AI-942381;Confermata;1027,50;962,50;10,00;55,00;152,63;Sì;Valentina Congiu;;
A024;KB00421;27/07/2026;30/07/2026;3;2;4;1;3;1;DE;Booking.com;BO-971067;Confermata;490,00;412,50;22,50;55,00;84,15;Sì;Valentina Congiu;;
A024;KB00422;31/07/2026;03/08/2026;3;2;2;1;1;1;NL;Booking.com;BO-326741;Confermata;465,00;412,50;7,50;45,00;82,35;Sì;Valentina Congiu;;
A024;KB00423;04/08/2026;07/08/2026;3;2;2;0;2;0;DE;Booking.com;BO-894890;Confermata;425,00;330,00;15,00;80,00;73,80;Sì;Valentina Congiu;;
A024;KB00424;09/08/2026;13/08/2026;4;2;1;0;1;0;US;Diretto;DI-156966;Confermata;505,00;440,00;10,00;55,00;0,00;No;Valentina Congiu;;
A024;KB00425;14/08/2026;17/08/2026;3;2;4;0;4;0;IT;Airbnb;AI-510684;Confermata;440,00;330,00;30,00;80,00;61,50;Sì;Valentina Congiu;;
A024;KB00426;19/08/2026;22/08/2026;3;2;4;0;4;0;GB;Booking.com;BO-704585;Confermata;415,00;330,00;30,00;55,00;69,30;Sì;Valentina Congiu;;
A024;KB00427;25/08/2026;29/08/2026;4;2;1;0;1;0;ES;Airbnb;AI-313422;Confermata;450,00;440,00;10,00;0,00;66,00;Sì;Valentina Congiu;;
A025;KB00428;04/06/2026;09/06/2026;5;1;1;0;1;0;GB;Airbnb;AI-740879;Confermata;840,00;750,00;10,00;80,00;124,50;Sì;Massimo Carta;;
A025;KB00429;10/06/2026;13/06/2026;3;1;1;0;1;0;CH;Booking.com;BO-255515;Confermata;512,50;450,00;7,50;55,00;90,90;Sì;Massimo Carta;;
A025;KB00430;14/06/2026;16/06/2026;2;1;1;0;1;0;DE;Airbnb;AI-468613;Confermata;385,00;300,00;5,00;80,00;57,00;Sì;Massimo Carta;;
A025;KB00431;16/06/2026;21/06/2026;5;1;2;0;2;0;DE;Booking.com;BO-102654;Confermata;840,00;750,00;20,00;70,00;147,60;Sì;Massimo Carta;;
A025;KB00432;23/06/2026;30/06/2026;7;1;2;0;2;0;US;Booking.com;BO-876662;Confermata;1140,00;1050,00;20,00;70,00;201,60;Sì;Massimo Carta;;
A025;KB00433;02/07/2026;04/07/2026;2;1;1;0;1;0;GB;Booking.com;BO-616847;Confermata;380,00;375,00;5,00;0,00;67,50;Sì;Massimo Carta;;
A025;KB00434;04/07/2026;08/07/2026;4;1;1;0;1;0;ES;Booking.com;BO-587841;Confermata;805,00;750,00;10,00;45,00;143,10;Sì;Massimo Carta;;
A025;KB00435;10/07/2026;15/07/2026;5;1;2;1;1;1;FR;Airbnb;AI-454511;Annullata;1002,50;937,50;10,00;55,00;148,88;Sì;Massimo Carta;;
A025;KB00436;15/07/2026;17/07/2026;2;1;2;0;2;0;NL;Airbnb;AI-435899;Confermata;465,00;375,00;10,00;80,00;68,25;Sì;Massimo Carta;;
A025;KB00437;18/07/2026;21/07/2026;3;1;2;0;2;0;US;Diretto;DI-179647;Confermata;637,50;562,50;15,00;60,00;0,00;No;Massimo Carta;;
A025;KB00438;24/07/2026;27/07/2026;3;1;2;1;1;1;NL;Booking.com;BO-419421;Confermata;615,00;562,50;7,50;45,00;109,35;Sì;Massimo Carta;;
A025;KB00439;28/07/2026;01/08/2026;4;1;1;0;1;0;CH;Diretto;DI-932477;Confermata;815,00;750,00;10,00;55,00;0,00;No;Massimo Carta;;
A025;KB00440;01/08/2026;05/08/2026;4;1;2;1;1;1;NL;Airbnb;AI-906809;Confermata;690,00;600,00;10,00;80,00;102,00;Sì;Massimo Carta;;
A025;KB00441;07/08/2026;09/08/2026;2;1;1;0;1;0;GB;Airbnb;AI-388954;Annullata;365,00;300,00;5,00;60,00;54,00;Sì;Massimo Carta;;
A025;KB00442;09/08/2026;16/08/2026;7;1;1;0;1;0;FR;Booking.com;BO-558822;Confermata;1120,00;1050,00;10,00;60,00;199,80;Sì;Massimo Carta;;
A025;KB00443;19/08/2026;24/08/2026;5;1;2;0;2;0;FR;Airbnb;AI-786747;Confermata;825,00;750,00;20,00;55,00;120,75;Sì;Massimo Carta;;
A025;KB00444;27/08/2026;31/08/2026;4;1;1;0;1;0;CH;Booking.com;BO-236541;Confermata;610,00;600,00;10,00;0,00;108,00;Sì;Massimo Carta;;
A026;KB00445;04/06/2026;06/06/2026;2;2;3;1;2;1;FR;Airbnb;AI-939729;Confermata;355,00;300,00;10,00;45,00;51,75;Sì;Sara Manca;;
A026;KB00446;07/06/2026;10/06/2026;3;2;2;2;0;2;DE;Booking.com;BO-359373;Confermata;505,00;450,00;0,00;55,00;90,90;Sì;Sara Manca;;
A026;KB00447;11/06/2026;18/06/2026;7;2;5;0;5;0;NL;Diretto;DI-751634;Confermata;1155,00;1050,00;50,00;55,00;0,00;No;Sara Manca;;
A026;KB00448;20/06/2026;27/06/2026;7;2;1;0;1;0;ES;Booking.com;BO-602628;Confermata;1140,00;1050,00;10,00;80,00;203,40;Sì;Sara Manca;;
A026;KB00449;27/06/2026;30/06/2026;3;2;2;1;1;1;ES;Airbnb;AI-903523;Confermata;537,50;450,00;7,50;80,00;79,50;Sì;Sara Manca;;
A026;KB00450;30/06/2026;03/07/2026;3;2;2;0;2;0;CH;Booking.com;BO-706297;Confermata;545,00;450,00;15,00;80,00;95,40;Sì;Sara Manca;;
A026;KB00451;04/07/2026;09/07/2026;5;2;2;1;1;1;CH;Booking.com;BO-449127;Confermata;1007,50;937,50;10,00;60,00;179,55;Sì;Sara Manca;;
A026;KB00452;10/07/2026;13/07/2026;3;2;1;0;1;0;IT;Airbnb;AI-607692;Confermata;570,00;562,50;7,50;0,00;84,38;Sì;Sara Manca;;
A026;KB00453;13/07/2026;15/07/2026;2;2;4;0;4;0;GB;Booking.com;BO-426618;Confermata;440,00;375,00;20,00;45,00;75,60;Sì;Sara Manca;;
A026;KB00454;16/07/2026;20/07/2026;4;2;4;0;4;0;IT;Airbnb;AI-627888;Confermata;845,00;750,00;40,00;55,00;120,75;Sì;Sara Manca;;
A026;KB00455;21/07/2026;25/07/2026;4;2;5;0;5;0;US;Airbnb;AI-847770;Confermata;855,00;750,00;50,00;55,00;120,75;Sì;Sara Manca;;
A026;KB00456;26/07/2026;30/07/2026;4;2;3;2;1;2;GB;Booking.com;BO-889227;Confermata;815,00;750,00;10,00;55,00;144,90;Sì;Sara Manca;;
A026;KB00457;30/07/2026;02/08/2026;3;2;5;0;5;0;ES;Diretto;DI-171521;Confermata;645,00;562,50;37,50;45,00;0,00;No;Sara Manca;;
A026;KB00458;02/08/2026;06/08/2026;4;2;3;0;3;0;ES;Booking.com;BO-681049;Confermata;630,00;600,00;30,00;0,00;108,00;Sì;Sara Manca;;
A026;KB00459;06/08/2026;10/08/2026;4;2;2;0;2;0;FR;Airbnb;AI-952877;Confermata;690,00;600,00;20,00;70,00;100,50;Sì;Sara Manca;;
A026;KB00460;11/08/2026;16/08/2026;5;2;1;0;1;0;ES;Booking.com;BO-557942;Confermata;815,00;750,00;10,00;55,00;144,90;Sì;Sara Manca;;
A026;KB00461;16/08/2026;19/08/2026;3;2;3;1;2;1;CH;Airbnb;AI-324399;Confermata;525,00;450,00;15,00;60,00;76,50;Sì;Sara Manca;;
A026;KB00462;20/08/2026;27/08/2026;7;2;2;0;2;0;GB;Airbnb;AI-294931;Confermata;1115,00;1050,00;20,00;45,00;164,25;Sì;Sara Manca;;
A026;KB00463;27/08/2026;29/08/2026;2;2;5;0;5;0;NL;Airbnb;AI-872168;Confermata;385,00;300,00;25,00;60,00;54,00;Sì;Sara Manca;;
